VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,Oct-2023,Keltech Energies Limited,Rub/23-24/DH/452,Renewal of Domain Name,1350,Domain And Hosting
Sales,Oct-2023,Kolhapur Oxygen and Acetylene Pvt. Ltd.,Rub/23-24/DH/453,Renewal of Domain Names,2700,Domain And Hosting
Sales,Oct-2023,Chowgule Real Estate  & Construction Co. Pvt Ltd,Rub/23-24/DH/454,Website Development,25000,Website Development
Sales,Oct-2023,Syscon Automation,Rub/23-24/Anu455,Annual Maintenances,12000,Maintenance Of Website
Sales,Oct-2023,Dona Sylvia,Rub/23-24/DH/457,Renewal of Domain Name,1350,Domain And Hosting
Sales,Oct-2023,Dona Sylvia,Rub/23-24/DH/457,Registration of,22000,Domain And Hosting
Sales,Oct-2023,Hindustan Foods Limited (New),Rub/23-24/Anu458,Annual Maintenances,6000,Maintenance Of Website
Sales,Oct-2023,Pavnai Industries,Rub/23-24/DG/459,Search Engine Optimisation,15000,Digital Media
Sales,Oct-2023,Pavnai Industries,Rub/23-24/DG/459,Google  Agency Fees,10000,Digital Media
Sales,Oct-2023,Prestige Holiday Resorts LLP,Rub/23-4/DG/460,Registration of,7500,Domain And Hosting
Sales,Oct-2023,Prestige Holiday Resorts LLP,Rub/23-4/DG/460,Registration of,500,Domain And Hosting
Sales,Oct-2023,Azaya Beach Resort - STAAH,Rb/ST/23-24/1489,Set Up C M,6000,STAAH
Sales,Oct-2023,Azaya Beach Resort - STAAH,Rb/ST/23-24/1489,Monthly Fees C M,5000,STAAH
Sales,Oct-2023,Bardays Inn - STAAH,Rb/ST/23-24/1490,Set Up C M,6000,STAAH
Sales,Oct-2023,Bardays Inn - STAAH,Rb/ST/23-24/1490,Monthly Fees C M,3500,STAAH
Sales,Oct-2023,Prestige Holiday Resorts LLP 1,Rub/23-2/DH/461,Hosting Charges,7500,Domain And Hosting
Sales,Oct-2023,Prestige Holiday Resorts LLP 1,Rub/23-2/DH/461,Registration of,500,Domain And Hosting
Sales,Oct-2023,Mathias Construction Pvt Ltd,Rub/23-24/DH/463,Renewal of Domain Name,1350,Domain And Hosting
Sales,Oct-2023,Mathias Construction Pvt Ltd,Rub/23-24/DH/463,Renewal of Hosting,4000,Domain And Hosting
Sales,Oct-2023,Mathias Construction Pvt Ltd,Rub/23-24/DH/463,Renewal of Cpanel License,500,Domain And Hosting
Sales,Oct-2023,Mathias Construction Pvt Ltd,Rub/23-24/DH/463,Renewal of,6000,Domain And Hosting
Sales,Oct-2023,Neil Pinto I,Rub/23-24/DH/462,Renewal of Domain Names,2700,Domain And Hosting
Credit Note,Oct-2023,Dsouza Faria Hospitality Private Ltd,20,Registration and Renewal of Hostings,-19500,Domain And Hosting
Credit Note,Oct-2023,Chowgule Education Society's,19,Annual Maintenance,-15000,Maintenance Of Website
