_id,PARTYLEDGERNAME
65d0f592a9f96d011aaf4a76,Sibaya Beach Resort - STAAH
65d0f592a9f96d011aaf4a77,Silver Sands Hideaway - STAAH
65d0f592a9f96d011aaf4a78,Silver Sands Holiday Village - STAAH
65d0f592a9f96d011aaf4a79,Silver Sands Serenity - STAAH
65d0f592a9f96d011aaf4a7a,Silver Sands Sunshine - STAAH
65d0f592a9f96d011aaf4a7b,Sinq Properties - STAAH
65d0f592a9f96d011aaf4a7c,Sinq Properties - STAAH
65d0f592a9f96d011aaf4a7d,Sinq Properties - STAAH
65d0f592a9f96d011aaf4a7e,Sinq Properties - STAAH
65d0f592a9f96d011aaf4a7f,Sinq Properties - STAAH
65d0f592a9f96d011aaf4a80,Sonesta Inn Pvt. Ltd./Hotel
65d0f592a9f96d011aaf4a81,Soul Vacation - STAAH
65d0f592a9f96d011aaf4a82,Span Suites & Villas - STAAH
65d0f592a9f96d011aaf4a83,Spazio Leisure Resort -  STAAH (New)
65d0f592a9f96d011aaf4a84,Stonewoods Beach Resort & Spa - STAAH
65d0f592a9f96d011aaf4a85,Stone Woods Nature Resort - STAAH New
65d0f592a9f96d011aaf4a86,Stone Wood Riverfront Resort - STAAH
65d0f592a9f96d011aaf4a87,Stone Wood Resort & Spa - STAAH
65d0f592a9f96d011aaf4a88,Stonewood Village resort - STAAH
65d0f592a9f96d011aaf4a89,Sun City Resort - STAAH
65d0f592a9f96d011aaf4a8a,Sunset Beach Resort - STAAH
65d0f592a9f96d011aaf4a8b,Tangerine Boutique Resort - STAAH
65d0f592a9f96d011aaf4a8c,The Acacia Hotel & Spa - STAAH (C)
65d0f592a9f96d011aaf4a8d,The Acacia Morjim Oceanfront - STAAH (C)
65d0f592a9f96d011aaf4a8e,The Baga Beach Resort - STAAH
65d0f592a9f96d011aaf4a8f,The Crown - STAAH
65d0f592a9f96d011aaf4a90,The Flora Grand - STAAH New
65d0f592a9f96d011aaf4a91,The Flora Residency - STAAH New
65d0f592a9f96d011aaf4a92,The HQ - STAAH
65d0f592a9f96d011aaf4a93,The Ocean Park (New) - STAAH
65d0f592a9f96d011aaf4a94,The White Balcao - STAAH
65d0f592a9f96d011aaf4a95,Ultimate Stay - STAAH
65d0f592a9f96d011aaf4a96,Vacayom Homestay Hospitality - STAAH
65d0f592a9f96d011aaf4a97,Varanda Do Mar - STAAH
65d0f592a9f96d011aaf4a98,Vedic Resorts & Hotels Pvt. Ltd - STAAH
65d0f592a9f96d011aaf4a99,Villa De Orange - STAAH
65d0f592a9f96d011aaf4a9a,Viva Hotel -  STAAH
65d0f592a9f96d011aaf4a9b,Vivenda Rebelo - STAAH New
65d0f592a9f96d011aaf4a9c,Whispering Palms - STAAH
65d0f592a9f96d011aaf4a9d,White Square Nirvana - STAAH
65d0f592a9f96d011aaf4a9e,White Woods Resort & Spa - STAAH
65d0f592a9f96d011aaf4a9f,Wood House Beach Resort - STAAH
65d0f592a9f96d011aaf4aa0,YU Hotel - STAAH
65d0f592a9f96d011aaf4aa1,Coquerial Holiday Homes - STAAH
65d0f592a9f96d011aaf4aa2,Aurum Resort - STAAH
65d0f592a9f96d011aaf4aa3,Montego Bay Beach Village - STAAH
65d0f592a9f96d011aaf4aa4,Tanzanite Cottages - STAAH
65d0f592a9f96d011aaf4aa5,Vaayu Kula - STAAH
65d0f592a9f96d011aaf4aa6,Henry's Place - STAAH
65d0f592a9f96d011aaf4aa7,Revathi Resorts -  STAAH
65d0f592a9f96d011aaf4aa8,Hotel Bom Sucesso - STAAH
65d0f592a9f96d011aaf4aa9,Twin Fountain by Baywatch Express -STAAH
65d0f592a9f96d011aaf4aaa,Alaya Villas - STAAH
65d0f592a9f96d011aaf4aab,Palmarinha De Goa - STAAH
65d0f592a9f96d011aaf4aac,Coconut Grove - STAAH (New)
65d0f592a9f96d011aaf4aad,Coastal Pearl - STAAH
65d0f592a9f96d011aaf4aae,Wigwam Mandrem - STAAH
65d0f592a9f96d011aaf4aaf,Skylight Royal Stay - STAAH
65d0f592a9f96d011aaf4ab0,Goan Cafe Beach Resort - STAAH
65d0f592a9f96d011aaf4ab1,Nova Express De Mandarin - STAAH
65d0f592a9f96d011aaf4ab2,Bis-Lin Homestay - STAAH
65d0f592a9f96d011aaf4ab3,De Amour Holiday - STAAH
65d0f592a9f96d011aaf4ab4,Bella Villa - STAAH
65d0f592a9f96d011aaf4ab5,The Cresent - STAAH
65d0f592a9f96d011aaf4ab6,Vedana Retreat - STAAH
65d0f592a9f96d011aaf4ab7,Casa Amarela (New) - STAAH
65d0f592a9f96d011aaf4ab8,Sea View Holidays - STAAH
65d0f592a9f96d011aaf4ab9,Mademoiselle - STAAH New (Thunder LLP)
65d0f592a9f96d011aaf4aba,Artistry Suites - STAAH (New)
65d0f592a9f96d011aaf4abb,Crystal Village - STAAH
65d0f592a9f96d011aaf4abc,Turtle Beach Resort - STAAH
65d0f592a9f96d011aaf4abd,The Sylvan Retreat - STAAH
65d0f592a9f96d011aaf4abe,Casa De Paz - STAAH
65d0f592a9f96d011aaf4abf,Tranquill Riverside Luxury Cottages - STAAH
65d0f592a9f96d011aaf4ac0,Sukcheewa Residence Phuket - STAAH
65d0f592a9f96d011aaf4ac1,Maan Vilas by Stonewoods - STAAH
65d0f592a9f96d011aaf4ac2,Mangal Farmstay - STAAH
65d0f592a9f96d011aaf4ac3,Green Valley Beach Resort - STAAH
65d0f592a9f96d011aaf4ac4,Ruhe Stay Villas - STAAH
65d0f592a9f96d011aaf4ac5,Mandrem Beach Resort - STAAH
65d0f592a9f96d011aaf4ac6,Bellagio Rezidencia - STAAH
65d0f592a9f96d011aaf4ac7,Jambul Cafe & Stay - STAAH
65d0f592a9f96d011aaf4ac8,Casa Legend - STAAH
65d0f592a9f96d011aaf4ac9,Tan N Sands - STAAH
65d0f592a9f96d011aaf4aca,Whispering Palms Hotel Jaipur - STAAH
65d0f592a9f96d011aaf4acb,Peninsula Beach Resort - STAAH
65d0f592a9f96d011aaf4acc,Nova Candolim by Sudhanand - STAAH
65d0f592a9f96d011aaf4acd,Sudhanand Four Seasons - Staah
65d0f592a9f96d011aaf4ace,Quinta Da Branca - STAAH
65d0f592a9f96d011aaf4acf,Priti Guest House - STAAH
65d0f592a9f96d011aaf4ad0,Casa Eternal (New) - STAAH
65d0f592a9f96d011aaf4ad1,Riva Boutique Apartements - STAAH
65d0f592a9f96d011aaf4ad2,Aulakh The Great Ocean View - STAAH
65d0f592a9f96d011aaf4ad3,Coastal Pearl Margao - STAAH
65d0f592a9f96d011aaf4ad4,Grand Inn Morjim - STAAH
65d0f592a9f96d011aaf4ad5,Hotel Royal Altis - STAAH
65d0f592a9f96d011aaf4ad6,The Astor Goa - STAAH
65d0f592a9f96d011aaf4ad7,Ramada by Wyndham Goa Arpora - STAAH
65d0f592a9f96d011aaf4ad8,La Sunila Resort & Spa - STAAH
65d0f592a9f96d011aaf4ad9,David Aguiar
65d0f592a9f96d011aaf4ada,Dhanishta Trust
65d0f592a9f96d011aaf4adb,Saad Infrasturcture India Private Limited
65d0f592a9f96d011aaf4adc,Bis-Lin Homestay - STAAH
65d0f592a9f96d011aaf4add,Aulakh The Great Ocean View - STAAH
65d0f592a9f96d011aaf4ade,ICICI Bank
65d0f592a9f96d011aaf4adf,Punjab National Bank
65d0f592a9f96d011aaf4ae0,Punjab National Bank
65d0f592a9f96d011aaf4ae1,Punjab National Bank
65d0f592a9f96d011aaf4ae2,Dhanishta Trust
65d0f592a9f96d011aaf4ae3,Tangerine Boutique Resort - STAAH
65d0f592a9f96d011aaf4ae4,Beleza...by the Beach - STAAH
65d0f592a9f96d011aaf4ae5,Velha Goa
65d0f592a9f96d011aaf4ae6,Velha Goa
65d0f592a9f96d011aaf4ae7,Classic Squares Realty Pvt Ltd
65d0f592a9f96d011aaf4ae8,Classic Squares Realty Pvt Ltd
65d0f592a9f96d011aaf4ae9,Classic Squares Realty Pvt Ltd
65d0f592a9f96d011aaf4aea,Classic Squares Pvt. Ltd. (Hospitality Division )
65d0f592a9f96d011aaf4aeb,Rio Management Services Private Linited
65d0f592a9f96d011aaf4aec,Rio Management Services Private Linited
65d0f592a9f96d011aaf4aed,Rio Boutique - DG
65d0f592a9f96d011aaf4aee,Sea Shell Hospitality
65d0f592a9f96d011aaf4aef,Sea Shell Hospitality
65d0f592a9f96d011aaf4af0,Fahrenheit Hotels and Resorts - DG
65d0f592a9f96d011aaf4af1,Fahrenheit Hotels and Resorts - DG
65d0f592a9f96d011aaf4af2,White Woods Resort & Spa - STAAH
65d0f592a9f96d011aaf4af3,Linc Property Developers Pvt Ltd (DG)
65d0f592a9f96d011aaf4af4,Stone Wood Hotels LLP
65d0f592a9f96d011aaf4af5,Mandeep Singh1
65d0f592a9f96d011aaf4af6,White Square Nirvana - STAAH
65d0f592a9f96d011aaf4af7,Cash
65d0f592a9f96d011aaf4af8,Cash
65d0f592a9f96d011aaf4af9,Nirvana Hill Resort - STAAH
65d0f592a9f96d011aaf4afa,Henry's Place - STAAH
65d0f592a9f96d011aaf4afb,Alaya Villas - STAAH
65d0f592a9f96d011aaf4afc,The HQ - STAAH
65d0f592a9f96d011aaf4afd,Resort De Coracao - Goa - STAAH
65d0f592a9f96d011aaf4afe,Bellagio Rezidencia - STAAH
65d0f592a9f96d011aaf4aff,Resort De Coracao – The Corbett - STAAH
65d0f592a9f96d011aaf4b00,Dempo River Sal Resort & Spa - STAAH
65d0f592a9f96d011aaf4b01,Hotel Bom Sucesso - STAAH
65d0f592a9f96d011aaf4b02,Casa De Paz - STAAH
65d0f592a9f96d011aaf4b03,Vaayu Kula - STAAH
65d0f592a9f96d011aaf4b04,Sea Shell Hospitality
65d0f592a9f96d011aaf4b05,Casa Ibrahim
65d0f592a9f96d011aaf4b06,Bogmallo Beach Resorts
65d0f592a9f96d011aaf4b07,Pavnai Industries
65d0f592a9f96d011aaf4b08,Pavnai Industries
65d0f592a9f96d011aaf4b09,Dsouza Faria Hospitality Private Ltd
65d0f592a9f96d011aaf4b0a,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b0b,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b0c,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b0d,ICICI Bank
65d0f592a9f96d011aaf4b0e,Chirag Thakkar
65d0f592a9f96d011aaf4b0f,Casa Severina - STAAH
65d0f592a9f96d011aaf4b10,Sun City Resort - STAAH
65d0f592a9f96d011aaf4b11,Hotel La Capitol - STAAH
65d0f592a9f96d011aaf4b12,Hotel Reemz - STAAH
65d0f592a9f96d011aaf4b13,Palmarinha De Goa - STAAH
65d0f592a9f96d011aaf4b14,Goa Villagio Resort & Spa (New) - STAAH
65d0f592a9f96d011aaf4b15,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b16,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b17,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b18,Hostgator India
65d0f592a9f96d011aaf4b19,Hostgator India
65d0f592a9f96d011aaf4b1a,Sea Shell Hospitality
65d0f592a9f96d011aaf4b1b,Mandeep Singh1
65d0f592a9f96d011aaf4b1c,Chances Casino Resort ( DG )
65d0f592a9f96d011aaf4b1d,Nanu Industries
65d0f592a9f96d011aaf4b1e,Casa Ibrahim
65d0f592a9f96d011aaf4b1f,The Southern Deck
65d0f592a9f96d011aaf4b20,The Southern Deck
65d0f592a9f96d011aaf4b21,GKP Real Estate Developers
65d0f592a9f96d011aaf4b22,Wild Flower Villas
65d0f592a9f96d011aaf4b23,Shetyevision Hospital Pvt Ltd
65d0f592a9f96d011aaf4b24,Chowgule Warehousing & Logistics Services Pvt Ltd 1
65d0f592a9f96d011aaf4b25,Bogmallo Beach Resorts
65d0f592a9f96d011aaf4b26,White Square Nirvana - STAAH
65d0f592a9f96d011aaf4b27,Pinto Rosario Square - Resort & Spa - STAAH
65d0f592a9f96d011aaf4b28,Fahrenheit Hotels and Resorts - STAAH
65d0f592a9f96d011aaf4b29,The Flora Grand - STAAH New
65d0f592a9f96d011aaf4b2a,Bambolim Beach Resort - STAAH
65d0f592a9f96d011aaf4b2b,Sinq
65d0f592a9f96d011aaf4b2c,Hotel Calangute Towers - STAAH
65d0f592a9f96d011aaf4b2d,Goa Synergies Tyres
65d0f592a9f96d011aaf4b2e,
65d0f592a9f96d011aaf4b2f,Rendezvous Beach Resort - STAAH (C)
65d0f592a9f96d011aaf4b30,Bandekar Brothers Pvt. Ltd
65d0f592a9f96d011aaf4b31,Punjab National Bank
65d0f592a9f96d011aaf4b32,Hostgator India
65d0f592a9f96d011aaf4b33,Hdfc Credit Card 6963
65d0f592a9f96d011aaf4b34,Linc Property Developers Pvt Ltd (DG)
65d0f592a9f96d011aaf4b35,Alcon Resort Holdings Private Limited II
65d0f592a9f96d011aaf4b36,Classic Squares Realty Pvt Ltd
65d0f592a9f96d011aaf4b37,Peninsula Beach Resort - STAAH
65d0f592a9f96d011aaf4b38,Hdfc Bank
65d0f592a9f96d011aaf4b39,Hdfc Bank
65d0f592a9f96d011aaf4b3a,Hdfc Bank
65d0f592a9f96d011aaf4b3b,Hdfc Bank
65d0f592a9f96d011aaf4b3c,Hdfc Bank
65d0f592a9f96d011aaf4b3d,Hdfc Bank
65d0f592a9f96d011aaf4b3e,Hotel Avisha Residency - STAAH
65d0f592a9f96d011aaf4b3f,Hdfc Bank
65d0f592a9f96d011aaf4b40,Hdfc Bank
65d0f592a9f96d011aaf4b41,Hdfc Bank
65d0f592a9f96d011aaf4b42,Goa Synergies Tyres
65d0f592a9f96d011aaf4b43,Hdfc Bank
65d0f592a9f96d011aaf4b44,Hdfc Bank
65d0f592a9f96d011aaf4b45,Hdfc Bank
65d0f592a9f96d011aaf4b46,Hdfc Bank
65d0f592a9f96d011aaf4b47,Hdfc Bank
65d0f592a9f96d011aaf4b48,Hdfc Bank
65d0f598a9f96d011aaf57da,Hotel Avisha Residency - STAAH
65d0f598a9f96d011aaf57db,Sunset Beach Resort - STAAH
65d0f598a9f96d011aaf57dc,O Pierre - STAAH New
65d0f598a9f96d011aaf57dd,ICICI Bank
65d0f598a9f96d011aaf57de,ICICI Bank
65d0f598a9f96d011aaf57df,Chirag Thakkar
65d0f598a9f96d011aaf57e0,ICICI Bank
65d0f598a9f96d011aaf57e1,ICICI Bank
65d0f598a9f96d011aaf57e2,Alcon Hotels Goa Private Limited
65d0f598a9f96d011aaf57e3,Lorenz Imaging
65d0f598a9f96d011aaf57e4,Harite & Associates
65d0f598a9f96d011aaf57e5,Mandeep Singh1
65d0f598a9f96d011aaf57e6,Harite & Associates
65d0f598a9f96d011aaf57e7,Lorenz Imaging
65d0f598a9f96d011aaf57e8,Classic Squares Pvt. Ltd. (Hospitality Division )
65d0f598a9f96d011aaf57e9,Classic Squares Pvt. Ltd. (Hospitality Division )
65d0f598a9f96d011aaf57ea,Cash
65d0f598a9f96d011aaf57eb,Punjab National Bank
65d0f598a9f96d011aaf57ec,Hdfc Credit Card 6963
65d0f598a9f96d011aaf57ed,Okean De Goa (DeSol) - STAAH
65d0f598a9f96d011aaf57ee,The Flora Grand - STAAH New
65d0f598a9f96d011aaf57ef,La Cabana Beach & Spa - STAAH
65d0f598a9f96d011aaf57f0,Cash
65d0f598a9f96d011aaf57f1,Hdfc Bank
65d0f598a9f96d011aaf57f2,Coconut Creek - STAAH
65d0f598a9f96d011aaf57f3,Riva Gold Coast - STAAH
65d0f598a9f96d011aaf57f4,Acron Candolim Regina - STAAH
65d0f598a9f96d011aaf57f5,Acron Waterfront Resort - STAAH
65d0f598a9f96d011aaf57f6,Casa Severina - STAAH
65d0f598a9f96d011aaf57f7,Aastha Escape -  STAAH
65d0f598a9f96d011aaf57f8,Andores Resort & Spa - STAAH
65d0f598a9f96d011aaf57f9,Marina Bay - STAAH New
65d0f598a9f96d011aaf57fa,The Cresent - STAAH
65d0f598a9f96d011aaf57fb,De Mandarin Bangalore - STAAH New
65d0f598a9f96d011aaf57fc,Resort Rio - STAAH
65d0f598a9f96d011aaf57fd,De Mandarin Goa - STAAH
65d0f598a9f96d011aaf57fe,De Mandarin Beach Suites - STAAH
65d0f598a9f96d011aaf57ff,Nova Express De Mandarin - STAAH
65d0f598a9f96d011aaf5800,Sea Shell Hospitality
65d0f598a9f96d011aaf5801,Face Book India Online Services Private Limited
65d0f598a9f96d011aaf5802,Face Book India Online Services Private Limited
65d0f598a9f96d011aaf5803,Hdfc Credit Card 6963
65d0f598a9f96d011aaf5804,Hdfc Credit Card 6963
65d0f598a9f96d011aaf5805,Granpa's Inn - STAAH
65d0f598a9f96d011aaf5806,Nilaya Hermitage 1 - STAAH
65d0f598a9f96d011aaf5807,De Mandarin Beach Suites - STAAH
65d0f598a9f96d011aaf5808,De Mandarin Goa - STAAH
65d0f598a9f96d011aaf5809,Acron BNB - STAAH (New)
65d0f598a9f96d011aaf580a,Acron Seaway Resort - STAAH
65d0f598a9f96d011aaf580b,Rendezvous Beach Resort - STAAH (C)
65d0f598a9f96d011aaf580c,Rock Valley - STAAH
65d0f598a9f96d011aaf580d,Hotel Goan Heritage - STAAH
65d0f598a9f96d011aaf580e,Resort The Lohias - STAAH
65d0f598a9f96d011aaf580f,Grandeur De Sanchi - STAAH
65d0f598a9f96d011aaf5810,Beira Mar Beach Resort - STAAH
65d0f598a9f96d011aaf5811,The HQ - STAAH
65d0f598a9f96d011aaf5812,The Baga Beach Resort - STAAH
65d0f598a9f96d011aaf5813,Lotus Feet
65d0f598a9f96d011aaf5814,Nageshwar Builders Pvt Ltd.
65d0f598a9f96d011aaf5815,Delta Residency - STAAH
65d0f598a9f96d011aaf5816,Sodder Leasing & Holding Private Limited
65d0f598a9f96d011aaf5817,Alcon Hotels Goa Private Limited
65d0f598a9f96d011aaf5818,Cash
65d0f598a9f96d011aaf5819,Mathias Construction Pvt Ltd
65d0f598a9f96d011aaf581a,Neelam Hotels Private Limited(1)
65d0f598a9f96d011aaf581b,Lotus Feet
65d0f598a9f96d011aaf581c,Nageshwar Builders Pvt Ltd.
65d0f598a9f96d011aaf581d,Neelam Hotels Private Limited(1)
65d0f598a9f96d011aaf581e,Mathias Construction Pvt Ltd
65d0f598a9f96d011aaf581f,Delta Residency - STAAH
65d0f598a9f96d011aaf5820,Sodder Leasing & Holding Private Limited
65d0f598a9f96d011aaf5821,Dsouza Faria Hospitality Private Ltd
65d0f598a9f96d011aaf5822,Santana Beach Resort
65d0f598a9f96d011aaf5823,
65d0f598a9f96d011aaf5824,Silver Sands Sunshine(Domain)
65d0f598a9f96d011aaf5825,Trend Inn Hotels  and Resorts Pvt Ltd.
65d0f598a9f96d011aaf5826,Silver Sands Sunshine(Domain)
65d0f598a9f96d011aaf5827,
65d0f598a9f96d011aaf5828,
65d0f598a9f96d011aaf5829,White Square Nirvana - STAAH
65d0f598a9f96d011aaf582a,ICICI Bank
65d0f598a9f96d011aaf582b,Auctus System
65d0f598a9f96d011aaf582c,Sheldon Rodrigues
65d0f598a9f96d011aaf582d,Punjab National Bank
65d0f598a9f96d011aaf582e,Span Suites & Villas - STAAH
65d0f598a9f96d011aaf582f,Rio Boutique - DG
65d0f598a9f96d011aaf5830,Resort Rio I
65d0f598a9f96d011aaf5831,Endurance International Group (India) Pvt. Ltd.
65d0f598a9f96d011aaf5832,Cash
65d0f598a9f96d011aaf5833,Nanu Beach Resort - STAAH
65d0f598a9f96d011aaf5834,Silver Sands Sunshine - STAAH
65d0f598a9f96d011aaf5835,Devasthali - STAAH
65d0f598a9f96d011aaf5836,Dhanishta Trust
65d0f598a9f96d011aaf5837,I Love Bell Bottoms Pvt Ltd - STAAH
65d0f598a9f96d011aaf5838,De Mandarin Goa - STAAH
65d0f598a9f96d011aaf5839,Santana Beach Resort
65d0f598a9f96d011aaf583a,Reynold  Weddings
65d0f598a9f96d011aaf583b,Chowgule Brothers Private Limited
65d0f598a9f96d011aaf583c,Sheldon Rodrigues
65d0f598a9f96d011aaf583d,ICICI Bank
65d0f598a9f96d011aaf583e,YU Hotel - STAAH
65d0f598a9f96d011aaf583f,Coastal Pearl - STAAH
65d0f598a9f96d011aaf5840,Resort De Alturas - STAAH
65d0f598a9f96d011aaf5841,Bay 15 - STAAH (New)
65d0f598a9f96d011aaf5842,Sukcheewa Residence Phuket - STAAH
65d0f598a9f96d011aaf5843,Amour Resort - STAAH
65d0f598a9f96d011aaf5844,Shanu's Seaside Inn - STAAH
65d0f598a9f96d011aaf5845,Turtle Beach Resort - STAAH
65d0f598a9f96d011aaf5846,The White Balcao - STAAH
65d0f598a9f96d011aaf5847,TP Beach Resort (New) - STAAH
65d0f598a9f96d011aaf5848,Chowgule Warehousing & Logistics Services Pvt Ltd 1
65d0f598a9f96d011aaf5849,YU HOTEL
65d0f598a9f96d011aaf584a,Cash
65d0f598a9f96d011aaf584b,Interpole Technologies Private Limited
65d0f598a9f96d011aaf584c,Adobe Systems Software Ireland Ltd
65d0f598a9f96d011aaf584d,Google India Private Limited
65d0f598a9f96d011aaf584e,Henry D'souza
65d0f598a9f96d011aaf584f,Riva Beach Resort - STAAH
65d0f598a9f96d011aaf5850,Hdfc Bank
65d0f598a9f96d011aaf5851,The Ocean Park (New) - STAAH
65d0f598a9f96d011aaf5852,The Flora Residency - STAAH New
65d0f598a9f96d011aaf5853,Sea Shell Villas - STAAH
65d0f598a9f96d011aaf5854,Melhor Stay - STAAH
65d0f598a9f96d011aaf5855,Neelam's The Grand - STAAH
65d0f598a9f96d011aaf5856,Nanutel - STAAH
65d0f598a9f96d011aaf5857,Nanu Resort Arambol - STAAH
65d0f598a9f96d011aaf5858,Rio Boutique - STAAH
65d0f598a9f96d011aaf5859,Kamat's Hilltop Leisure - STAAH
65d0f598a9f96d011aaf585a,Spazio Leisure Resort -  STAAH (New)
65d0f598a9f96d011aaf585b,Cavala - The Seaside Resort - STAAH
65d0f598a9f96d011aaf585c,Cavala - The Seaside Resort - STAAH
65d0f598a9f96d011aaf585d,Syscon Hospitality LLP
65d0f598a9f96d011aaf585e,Riva Resorts  Pvt Ltd (Website)
65d0f598a9f96d011aaf585f,Ruhe Stay Villas - STAAH
65d0f598a9f96d011aaf5860,Villa The Abode Goa -  STAAH
65d0f598a9f96d011aaf5861,Villa The Abode Goa -  STAAH
65d0f598a9f96d011aaf5862,Bis-Lin Homestay - STAAH
65d0f598a9f96d011aaf5863,Goan Cafe Beach Resort - STAAH
65d0f598a9f96d011aaf5864,Stonewood Village resort - STAAH
65d0f598a9f96d011aaf5865,Hdfc Bank
65d0f598a9f96d011aaf5866,Hdfc Bank
65d0f598a9f96d011aaf5867,Mandrem Beach Resort - STAAH
65d0f598a9f96d011aaf5868,Antares Beach Resort - STAAH
65d0f598a9f96d011aaf5869,Maan Vilas by Stonewoods - STAAH
65d0f598a9f96d011aaf586a,Stonewoods Beach Resort & Spa - STAAH
65d0f598a9f96d011aaf586b,Estrela Do Mar - STAAH
65d0f598a9f96d011aaf586c,White Woods Resort & Spa - STAAH
65d0f598a9f96d011aaf586d,Stone Woods Nature Resort - STAAH New
65d0f598a9f96d011aaf586e,Koko Maya by Stonewoods - STAAH
65d0f598a9f96d011aaf586f,Calangute Beach Resort - STAAH
65d0f598a9f96d011aaf5870,Veera Strand Park Serviced Apartments - STAAH
65d0f598a9f96d011aaf5871,Soul Vacation - STAAH
65d0f598a9f96d011aaf5872,The Acacia Morjim Oceanfront - STAAH
65d0f598a9f96d011aaf5873,Staah Hotel Software Private Limited
65d0f598a9f96d011aaf5874,Punjab National Bank
65d0f598a9f96d011aaf5875,Interpole Technologies Private Limited
65d0f598a9f96d011aaf5876,Google India Private Limited
65d0f598a9f96d011aaf5877,Face Book India Online Services Private Limited
65d0f598a9f96d011aaf5878,Face Book India Online Services Private Limited
65d0f598a9f96d011aaf5879,Stone Wood Resort & Spa - STAAH
65d0f598a9f96d011aaf587a,Henry D'souza
65d0f598a9f96d011aaf587b,Hotel Bom Sucesso - STAAH
65d0f598a9f96d011aaf587c,Coquerial Holiday Homes - STAAH
65d0f598a9f96d011aaf587d,Viva Hotel -  STAAH
65d0f598a9f96d011aaf587e,Baywatch Resort - STAAH
65d0f598a9f96d011aaf587f,V. M. Salgaocar  & Bro . Pvt. Ltd.
65d0f598a9f96d011aaf5880,Timblo Shipyards Private Limited I
65d0f598a9f96d011aaf5881,Henry D'souza
65d0f598a9f96d011aaf5882,Hotel Goan Heritage (Domain)
65d0f598a9f96d011aaf5883,Dona Sylvia Beach Resort - STAAH
65d0f598a9f96d011aaf5884,The Southern Deck
65d0f598a9f96d011aaf5885,The Southern Deck
65d0f598a9f96d011aaf5886,
65d0f598a9f96d011aaf5887,Timblo Shipyards Private Limited I
65d0f598a9f96d011aaf5888,Savex Technologies Pvt Lrd
65d0f598a9f96d011aaf5889,Punjab National Bank
65d0f598a9f96d011aaf588a,Face Book India Online Services Private Limited
65d0f598a9f96d011aaf588b,Hdfc Credit Card 6963
65d0f598a9f96d011aaf588c,Casa Legend - STAAH
65d0f598a9f96d011aaf588d,Sea Mist Resorts - STAAH
65d0f598a9f96d011aaf588e,David Aguiar
65d0f598a9f96d011aaf588f,David Aguiar
65d0f598a9f96d011aaf5890,David Aguiar
65d0f598a9f96d011aaf5891,David Aguiar
65d0f598a9f96d011aaf5892,David Aguiar
65d0f598a9f96d011aaf5893,David Aguiar
65d0f598a9f96d011aaf5894,STALLION IT SOLUTIONS AND SERVICES (C)
65d0f598a9f96d011aaf5895,STALLION IT SOLUTIONS AND SERVICES (C)
65d0f598a9f96d011aaf5896,Cash
65d0f598a9f96d011aaf5897,Jose Agnelo Desa
65d0f598a9f96d011aaf5898,Hdfc Credit Card 6963
65d0f598a9f96d011aaf5899,Hdfc Credit Card 6963
65d0f598a9f96d011aaf589a,Salcete Beach Resort - STAAH
65d0f598a9f96d011aaf589b,Bambolim Beach Resort - STAAH
65d0f598a9f96d011aaf589c,Punjab National Bank
65d0f598a9f96d011aaf589d,Hdfc Bank
65d0f598a9f96d011aaf589e,Veto Corp
65d0f598a9f96d011aaf589f,Staah Hotel Software Private Limited
65d0f598a9f96d011aaf58a0,Staah Hotel Software Private Limited
65d0f598a9f96d011aaf58a1,Hotel Reemz - STAAH
65d0f598a9f96d011aaf58a2,Casa De Goa - STAAH
65d0f598a9f96d011aaf58a3,Mi Casa by the Sea - STAAH
65d0f598a9f96d011aaf58a4,Dempo Resorts Pvt Ltd
65d0f598a9f96d011aaf58a5,Bambolim Beach Resort - STAAH
65d0f598a9f96d011aaf58a6,Chowgule and Company Private Limited (Shipbuilding)
65d0f598a9f96d011aaf58a7,Casa Legend - STAAH
65d0f598a9f96d011aaf58a8,Resort Rio - STAAH
65d0f598a9f96d011aaf58a9,Endurance International Group (India) Pvt. Ltd.
65d0f598a9f96d011aaf58aa,Sea Shell Hospitality
65d0f598a9f96d011aaf58ab,ICICI Bank
65d0f598a9f96d011aaf58ac,ICICI Bank
65d0f598a9f96d011aaf58ad,ICICI Bank
65d0f598a9f96d011aaf58ae,ICICI Bank
65d0f598a9f96d011aaf58af,ICICI Bank
65d0f598a9f96d011aaf58b0,ICICI Bank
65d0f598a9f96d011aaf58b1,ICICI Bank
65d0f598a9f96d011aaf58b2,ICICI Bank
65d0f598a9f96d011aaf58b3,ICICI Bank
65d0f598a9f96d011aaf58b4,Calangute Grande (Baba Hotels) - STAAH
65d0f598a9f96d011aaf58b5,Punjab National Bank
65d0f598a9f96d011aaf58b6,Mandeep Singh
65d0f598a9f96d011aaf58b7,Kuldip Hotels Private Limited1
65d0f598a9f96d011aaf58b8,Hdfc Bank
65d0f598a9f96d011aaf58b9,Hdfc Bank
65d0f598a9f96d011aaf58ba,Nazri Resort - STAAH
65d0f598a9f96d011aaf58bb,Mangal Farmstay - STAAH
